File_Name,Tempo,Label,Chroma_STFT_Mean,Chroma_STFT_Var,RMS_Mean,RMS_Var,Spectral_Centroid_Mean,Spectral_Centroid_Var,Spectral_Bandwidth_Mean,Spectral_Bandwidth_Var,Spectral_Rolloff_Mean,Spectral_Rolloff_Var,Zero_Crossing_Rate_Mean,Zero_Crossing_Rate_Var,Harmony_Mean,Harmony_Var,Perceptr_Mean,Perceptr_Var,MFCC1_Mean,MFCC1_Var,MFCC2_Mean,MFCC2_Var,MFCC3_Mean,MFCC3_Var,MFCC4_Mean,MFCC4_Var,MFCC5_Mean,MFCC5_Var,MFCC6_Mean,MFCC6_Var,MFCC7_Mean,MFCC7_Var,MFCC8_Mean,MFCC8_Var,MFCC9_Mean,MFCC9_Var,MFCC10_Mean,MFCC10_Var,MFCC11_Mean,MFCC11_Var,MFCC12_Mean,MFCC12_Var,MFCC13_Mean,MFCC13_Var,MFCC14_Mean,MFCC14_Var,MFCC15_Mean,MFCC15_Var,MFCC16_Mean,MFCC16_Var,MFCC17_Mean,MFCC17_Var,MFCC18_Mean,MFCC18_Var,MFCC19_Mean,MFCC19_Var,MFCC20_Mean,MFCC20_Var
jazz.00075,103.359375,jazz,0.2936962,0.08616187,0.14697114,0.004145405,2902.086088,335667.6289,2854.682005,153140.6333,6196.624685,2076087.659,0.126489012,0.001975821,-1.44E-05,0.019112399,-3.83E-05,0.001968253,-78.16747,1641.8589,63.23967,286.6957,-1.674718,410.54007,21.018936,71.61707,4.4549336,76.85494,-3.600541,52.48665,-1.5584204,44.18156,-3.0727262,56.845757,-6.0744286,37.609886,-1.953155,34.932903,1.7844472,34.87147,-1.205538,43.49667,0.9507344,30.375744,-2.5636575,24.185598,-7.776575,32.2287,-5.9461904,55.656425,-3.0216653,58.243416,-2.4634209,43.542133,-1.0342363,77.11627,-5.114806,93.54218
jazz.00076,117.4538352,jazz,0.30320397,0.08699989,0.11915598,0.003013189,1733.471676,147305.9695,2067.77144,174358.5044,3379.588767,1247289.697,0.068700379,0.000767154,-3.62E-06,0.015179967,-4.60E-05,0.000526358,-154.32352,3352.635,110.69579,510.1073,-22.306969,748.75287,21.169392,175.02225,4.263515,110.151535,4.7524495,83.92789,-4.0999856,72.68123,-1.0060593,51.6721,-6.4059267,89.839226,-9.242159,45.1475,-3.6319227,35.907864,-5.5052533,34.335,0.5474013,42.4594,-0.50019646,36.48353,-4.802399,29.643356,-11.205058,42.5745,-3.9271421,30.08377,-1.4579282,47.042614,-4.4031744,44.47927,-10.596965,46.87912
jazz.00077,184.5703125,jazz,0.30738777,0.087861896,0.14578405,0.003058552,2777.858706,265903.7359,2691.228162,129956.565,5813.731692,1508791.516,0.130881655,0.001438876,3.97E-06,0.017375298,-5.55E-05,0.002294472,-77.01704,1588.3594,64.53251,475.5558,-2.8561845,307.5331,28.520582,88.920135,4.6880703,75.05066,-2.8038085,44.776203,-5.9390044,60.66581,1.9096504,31.984303,-5.1969795,43.339027,-2.318243,36.092583,-2.9398386,70.14257,-6.1550293,52.934532,-0.75997066,34.133625,-4.476986,54.70559,-4.151544,49.640026,2.1326547,98.94428,0.8494121,81.15079,-2.658703,70.07363,-3.3278306,60.626118,-8.307,72.50145
jazz.00078,80.74951172,jazz,0.2661226,0.08900787,0.119228885,0.004335548,2503.275005,333965.0626,2598.294415,192822.8608,5155.661683,2303690.449,0.095869284,0.001411413,1.10E-06,0.013987164,-4.51E-05,0.001480984,-141.46692,3584.5916,70.87911,593.6611,-0.5296331,632.7568,33.574066,159.28114,1.4310348,125.91389,-9.162247,136.75711,0.7941303,63.76456,0.565875,84.65863,-9.172905,100.4624,-2.565256,66.34533,4.0633435,40.540497,-2.2322767,62.50713,-0.6875854,40.677807,-0.8293195,48.076572,-6.4784317,44.737534,-5.984087,71.68129,-4.226654,82.58904,-3.226717,67.618515,-4.0746245,69.49512,-6.569852,100.90307
jazz.00079,107.6660156,jazz,0.3383476,0.084579386,0.06985007,0.000385609,2634.04303,360908.9468,2728.240133,118663.5602,5561.653325,1657087.549,0.107845203,0.001380021,-1.48E-06,0.003377149,-3.87E-05,0.000703216,-163.53035,954.0922,65.97244,502.20456,5.347551,180.61244,41.90554,118.109215,7.0316043,71.49017,5.499666,58.62732,8.92479,64.77787,2.6793766,49.37952,-0.17565772,64.10146,5.169557,43.16075,10.489634,73.536125,3.339697,86.56969,3.841381,95.20779,2.545494,73.30162,5.6979885,82.51979,-1.0810319,95.79764,-1.7603607,98.4656,-5.186886,61.105072,-5.654775,68.58935,-9.772273,93.78824
jazz.00080,135.9991776,jazz,0.3706233,0.08046302,0.07574118,0.000366252,3029.382383,215849.5599,2829.048804,64688.06435,6201.978842,1046685.41,0.140348572,0.001272351,3.06E-06,0.003313018,-3.87E-05,0.000989836,-117.2374,1619.7484,56.984413,279.68744,-2.10004,105.240746,35.612892,78.34449,4.7054987,79.399,3.896432,36.228237,11.594325,45.020023,6.0767975,36.239407,0.5786886,35.4116,2.2735527,37.924606,2.703759,43.860256,-1.8503674,41.14282,1.6781408,56.38397,0.39385357,75.08484,2.0588074,63.267258,-1.1904161,45.21524,-1.0646938,80.24605,-6.278792,76.54631,-5.3851457,64.9697,-4.865998,82.28478
jazz.00081,117.4538352,jazz,0.4417487,0.087950796,0.04324829,0.000240719,3026.607139,1033601.16,3302.30317,179077.8298,7277.081879,2871197.659,0.100127489,0.003857635,-0.000134694,0.00118625,-0.000733545,0.000448515,-228.33415,2879.3948,67.551155,580.54175,37.063145,316.65747,21.315367,119.14288,17.055187,59.592735,10.13366,43.480736,10.784421,44.96552,8.017327,43.71462,2.040604,41.577938,0.2791903,50.574997,2.4851708,55.362457,3.8445778,40.00785,1.5859232,53.659306,2.8453715,66.247025,0.0556533,53.956253,-0.20711431,39.627533,2.298494,57.5087,3.290808,62.833477,4.057733,49.974854,-0.18487382,46.06434
jazz.00082,99.38401442,jazz,0.40145233,0.08237068,0.047837384,0.000365514,3905.044386,1218211.14,3328.972307,136143.9569,8036.839234,2543698.456,0.206697799,0.011145831,-0.000219339,0.001208539,-0.000777731,0.000644497,-158.33206,4383.4707,49.620636,662.0818,21.609713,337.68268,16.522766,95.361984,11.428734,72.88528,6.256603,50.149593,5.6379614,49.915253,-0.18747187,33.15089,-0.23829846,26.504898,-1.9877529,30.426826,2.0332983,34.649853,2.6924505,32.109615,-1.4582584,28.949324,-1.7997934,36.379913,-1.8232406,34.297527,-3.3068862,29.017437,-1.5234382,33.735542,-1.1889809,37.863297,-2.9781005,33.82878,-1.865958,25.667023
jazz.00083,107.6660156,jazz,0.42931852,0.0813257,0.07434422,0.000552413,3392.946994,569165.3128,3147.347224,105834.4333,7233.07454,1549824.786,0.149645175,0.00371548,-1.52E-06,0.003711585,-1.84E-05,0.000896714,-125.94741,1970.5874,56.63225,485.0057,23.471214,455.1698,23.711073,94.34353,-0.2973292,64.647285,7.155765,61.01554,0.18181075,62.848583,-0.8402939,47.075996,-4.153738,46.215298,-1.8898337,43.16411,2.524745,51.75243,0.5211718,35.33,0.9219023,38.19744,0.04393729,37.971123,2.9220247,48.27211,0.13386275,43.111977,1.3242521,39.290413,0.37189803,39.19028,-6.13228,39.84156,-4.945897,40.07833
jazz.00084,123.046875,jazz,0.39298946,0.08667787,0.05170016,0.000464434,2875.081678,336102.2764,2802.921671,120486.4495,6139.161176,1341319.784,0.118312473,0.003028451,5.01E-06,0.002176826,0.000174057,0.000345014,-178.01138,2504.1746,61.93067,371.09497,1.4841169,320.46204,36.043987,108.02104,7.5825305,91.43036,5.155581,57.682354,-0.90783226,50.05,2.9519968,52.83569,1.4494491,36.7776,2.1397152,48.772682,5.1753373,26.254396,2.027748,33.04192,0.5200149,35.746597,6.5316033,39.57967,2.6069007,31.63306,4.8560114,47.746002,7.935544,49.760464,4.5339766,49.968,-1.5993809,62.1843,3.7340698,72.129234
jazz.00085,80.74951172,jazz,0.32533616,0.08759928,0.07143145,0.000795017,2860.571859,319066.6828,2566.129936,101164.4847,5605.16938,1295408.436,0.147559122,0.002280983,9.86E-06,0.003987343,0.000160945,0.00066264,-131.87436,2066.0813,61.608505,514.67615,-12.673342,235.28328,35.082024,141.50964,-2.137193,83.36099,-0.9554193,85.853935,-4.8395066,79.98141,-4.1069193,76.50606,-3.27176,55.722,2.5085697,57.574234,6.4019437,49.015038,3.411998,58.88213,-2.902382,58.313274,3.227473,61.20415,-1.3391515,34.262344,0.8767947,35.737896,3.68093,42.296562,0.6494918,41.94016,-0.3579697,61.50913,6.3151712,100.60444
jazz.00086,135.9991776,jazz,0.33747673,0.08000115,0.052422427,0.00041566,4135.664564,540994.203,3220.570624,67485.27477,8257.125734,1197128.459,0.261637181,0.007760435,-7.36E-05,0.002183974,-0.000201028,0.000380547,-156.61806,2093.532,22.7647,782.6992,10.472749,238.538,24.151217,116.045296,10.134651,101.798965,2.9671566,74.82152,2.4885147,77.438065,0.48511404,63.677628,2.6930642,69.220856,1.2340401,85.62914,3.3271413,96.54014,-7.8095965,68.42648,1.1046866,87.40923,1.8795847,96.19009,2.3256133,83.109856,0.7149569,70.47269,2.9829414,87.20483,1.0151231,108.181915,7.6084037,115.06908,-2.0605137,69.55628
jazz.00087,135.9991776,jazz,0.34244967,0.10300211,0.04581201,0.001187985,1846.466568,732352.8094,2731.147995,342129.7252,4330.014059,7019174.286,0.04283469,0.000850319,-2.46E-05,0.002719006,-0.000177331,0.000198209,-340.98096,7269.1123,89.77674,1179.6963,44.569427,400.3574,28.885937,268.83835,16.333359,192.09871,10.615834,173.92778,6.9958367,94.61932,0.843771,126.892235,6.093809,99.539055,7.1351132,89.71707,5.4401093,75.68789,2.7393162,77.86809,9.364577,51.32435,5.582604,23.123291,3.780943,19.562902,3.157343,17.922062,0.28455988,19.612217,-1.3777934,20.133987,-1.5930344,16.212902,-1.9968486,18.466488
jazz.00088,129.1992188,jazz,0.29096633,0.095816076,0.091592856,0.001510019,2427.985227,442377.2,3006.962447,230711.5975,5925.810932,3764273.098,0.069027033,0.001047242,-5.93E-05,0.008678318,-0.000130609,0.000359559,-192.50746,3043.5256,80.970535,450.15497,25.695173,460.45514,18.540186,114.001785,14.171231,79.64348,1.2574198,81.72983,4.086614,43.9368,-1.4149084,69.44897,2.6673117,83.434456,5.2453856,72.61648,3.7235777,82.65612,0.28951943,138.37964,7.333014,144.41374,0.8802608,122.24512,-1.218334,86.27718,-1.3383138,89.89149,1.1578484,58.158062,2.6749794,70.47878,3.2233229,130.24812,-3.0096917,136.94374
jazz.00089,54.97839096,jazz,0.28046545,0.09726056,0.04505297,0.000812617,1787.421409,464910.4487,2485.188704,150236.4464,3904.471002,2995043.569,0.062751882,0.003382896,-2.40E-05,0.002686052,-0.000162082,3.00E-05,-322.4307,2501.9775,90.68419,615.70795,27.027721,276.67804,37.849365,160.92633,19.69342,62.810966,4.6131434,75.03899,3.0715742,67.19394,7.9781313,63.514297,1.9327788,75.939095,2.092582,59.07893,0.44490144,80.83012,4.8846908,51.303635,13.051313,87.56627,0.40196145,142.01671,-0.72264314,105.58208,4.720955,88.23236,1.2450087,71.92216,-3.7481031,82.876305,1.6935766,81.56811,0.39320156,81.92219
jazz.00090,135.9991776,jazz,0.27002475,0.08670309,0.061381083,0.000416084,1875.010121,286507.3322,2569.423295,181661.0206,4292.060332,2476068.457,0.054141818,0.000234293,-1.76E-05,0.00350155,-0.000193357,0.000192554,-217.62921,1702.8401,105.631744,470.52435,19.31633,133.50107,28.353859,70.324776,8.658822,48.02109,0.1473316,46.617558,6.3797784,30.530924,-2.5280247,36.5779,-12.983211,70.27146,-11.1449795,39.002636,-6.1596026,30.776815,-7.7460437,33.999046,0.41354245,23.992407,-1.262401,38.97805,1.7061439,53.52786,-2.3068705,102.54226,-3.808312,73.58578,-3.676955,44.137363,0.5803556,34.257233,0.57680863,53.586292
jazz.00091,112.3471467,jazz,0.23101526,0.0865162,0.04092894,0.000636808,2959.143008,1905301.639,2832.772659,124261.8416,6065.526947,4525528.73,0.151479723,0.017018842,-3.86E-05,0.002104109,-0.000149108,5.52E-05,-299.33264,3570.361,60.760708,2488.473,32.089752,173.38838,25.693258,149.18987,7.4433365,96.05368,-1.297352,77.98928,1.8589113,67.965805,5.2580485,113.53272,-5.539195,131.9707,-3.0935762,170.54034,3.6495054,87.764175,-2.30444,90.87887,0.8978362,110.60424,3.3332465,109.31287,7.2524395,109.22788,5.924358,90.423134,-8.256767,147.50351,-0.46797237,107.74824,1.9890815,97.55133,-6.996024,213.89552
jazz.00092,117.4538352,jazz,0.27017158,0.09487685,0.05356718,0.001324489,2215.195808,1159060.964,2795.037567,184398.6521,5026.595694,5424528.768,0.07547665,0.006264892,-2.57E-05,0.003908268,-0.000167618,6.06E-05,-294.04205,2560.2139,84.62509,1520.8099,39.086716,132.10815,28.619717,124.795,14.118713,119.58348,1.0194356,137.95346,7.341593,57.153404,5.205275,76.32894,-3.738564,108.070465,-5.043102,58.439484,2.2185347,45.357716,-0.57358676,99.941864,4.2095695,85.60545,0.11363816,55.934357,0.846507,90.04062,-2.1279573,68.558426,-4.5014057,68.74516,-1.0883911,72.795265,7.24624,82.61583,-0.26542905,88.086395
jazz.00093,83.35433468,jazz,0.26942372,0.080303565,0.04530354,0.000150284,2152.894239,239034.3771,2775.494487,137474.1638,5015.995629,2671570.414,0.081720457,0.000704654,5.75E-07,0.00165583,-2.85E-05,0.000165453,-215.34407,1513.2019,100.93315,296.37872,17.104786,277.86118,12.981799,118.7178,16.058065,94.767265,4.7625217,86.95131,4.5677595,51.247063,-3.1359956,42.70017,-4.1543493,39.300106,-2.2996476,41.498272,-4.9236355,52.84441,-3.3440819,50.520077,-1.4227474,37.612373,-5.0257325,43.34993,-0.6727111,54.407845,1.3459371,69.59648,2.0002255,102.37895,-0.24787512,114.51674,0.9635516,87.61014,-2.137088,69.771645
jazz.00094,123.046875,jazz,0.23734838,0.092828825,0.0397918,0.00040944,1077.231528,231568.4407,1539.436789,214345.2386,2111.56122,1977842.155,0.041500885,0.000384239,-3.86E-06,0.001769109,-2.29E-05,7.27E-05,-366.3856,3656.6194,131.69502,731.8277,16.516376,481.89725,36.308556,123.081825,5.0775337,139.95087,14.666199,123.44727,-6.155359,108.44375,4.7081738,94.14179,-9.590351,87.21644,-1.3121758,71.53945,-2.6869543,81.03893,1.5721322,95.789894,-2.2699564,82.5124,-0.18014444,111.97585,-3.2506957,129.1351,-4.6883597,97.31861,-3.5665655,131.80698,-3.9578066,121.8743,-1.822394,103.02986,-0.9246952,142.82187
jazz.00095,117.4538352,jazz,0.31123474,0.09034107,0.06818181,0.000695368,1854.556905,214524.3623,2215.592498,126407.714,4282.076453,1763819.371,0.063362517,0.000845783,-4.40E-06,0.004429554,-3.11E-05,0.000291808,-219.7703,1630.6456,100.8365,419.99484,-1.4205061,450.3499,41.265625,101.405396,-0.94009584,77.45629,23.371677,78.21993,-11.502771,60.267063,20.008198,53.837624,-15.970747,36.654594,13.943515,60.525185,-7.979174,43.99771,5.733325,47.42682,-6.8748536,34.693783,6.1995993,61.665146,-5.8079486,73.15355,0.95824873,92.108284,-5.15353,75.90303,3.0576077,89.08581,2.0933251,91.77614,0.9519323,97.15874
jazz.00096,135.9991776,jazz,0.29877004,0.09317653,0.0444199,0.000463417,1873.833302,514803.822,2083.70652,178343.2099,4008.631419,2667886.262,0.077716777,0.002114607,1.59E-09,0.00196816,-3.04E-05,0.000163831,-277.2614,4333.5405,95.77638,908.1833,-2.937321,515.1529,43.907825,222.11809,1.9365461,160.12717,22.26012,79.73336,-6.126112,116.69811,22.453049,65.77046,-12.84495,95.02313,10.758666,67.08349,-7.53784,97.594345,3.5876606,67.467316,-5.071862,45.124283,6.758045,57.794197,3.6414695,95.73441,6.7170377,166.87157,1.7788675,101.444374,-2.1241431,47.913994,-5.369799,141.94641,-5.330001,129.29535
jazz.00097,86.1328125,jazz,0.22404914,0.091031946,0.021186687,0.000183895,1176.181446,245931.1531,1753.640845,186895.3621,2343.555254,2332214.927,0.039907646,0.000474576,-6.78E-06,0.000593403,-2.42E-05,7.66E-06,-413.61993,2114.456,118.265686,533.90326,31.123323,806.87866,40.1447,169.1846,13.122529,147.91861,13.936636,109.069664,-3.7045853,71.30395,4.748745,65.532455,-9.875986,45.45107,-3.0734265,66.77701,-6.2766433,64.06986,-3.62253,68.06766,-5.281048,86.26809,1.1193459,78.23519,2.8289526,106.239655,6.598024,170.75154,7.966309,171.08603,5.0736985,136.06836,1.6167891,110.43694,-4.366201,103.68349
jazz.00098,80.74951172,jazz,0.32759336,0.0910184,0.060161512,0.000454812,1885.601099,299907.0452,2230.789208,106215.4742,4357.067956,1694619.347,0.058131148,0.001241438,-4.31E-06,0.003096046,-3.13E-05,0.00032147,-222.9824,2175.6511,102.862144,460.56824,-1.6518366,353.05966,45.216694,104.20787,-6.746565,83.204765,25.353369,55.554234,-14.375471,51.619526,24.238426,37.628902,-10.418005,44.493954,11.157499,55.350372,-9.13848,39.733658,6.635826,40.728134,-7.827935,37.181995,9.368565,31.23536,-3.4314668,36.97328,2.677836,36.059937,-6.207161,33.55094,0.8734013,40.77187,-3.3931181,57.26719,-0.37729016,62.587696
jazz.00099,135.9991776,jazz,0.2959118,0.09634867,0.039268877,0.000422583,1492.234676,268983.558,2014.187546,165836.7293,3375.924959,2285387.575,0.04617902,0.000537766,-1.23E-06,0.001636031,-2.80E-05,0.000105756,-315.0259,1948.7633,112.73626,529.3947,9.766944,282.839,38.974827,94.134514,3.9329598,84.375374,20.02737,79.920204,-7.2119856,63.267242,15.291823,58.40203,-13.685927,46.3398,10.155849,56.91902,-4.8804755,59.243607,4.7048373,84.0998,-2.706322,66.36891,3.8312352,90.572586,0.84835047,118.66914,3.3610313,74.74487,-2.1012645,88.70154,-1.2391706,92.22343,1.7908189,78.61945,-2.2295616,87.96153
metal.00000,95.703125,metal,0.4877155,0.06745248,0.116125494,0.000302875,3274.488271,268188.9631,2722.524604,151283.7821,6407.968161,1687473.53,0.183019368,0.002186167,0.000393392,0.006957031,0.002437493,0.002322793,-52.884026,350.40924,50.089535,197.00084,-11.489732,260.16107,46.322777,222.14694,6.538486,116.44565,10.112269,81.9214,5.48486,66.689896,8.84923,65.14703,5.9355917,57.46774,6.6283245,51.41285,-4.0324984,56.708443,9.778783,54.302567,-3.1140618,53.34676,3.6563003,57.833115,-6.50012,49.830204,1.0839598,47.402462,-4.4859877,41.05041,4.707357,36.57258,-2.7545793,44.846275,0.49985588,37.08911
metal.00001,78.30255682,metal,0.47690293,0.071957536,0.097298,0.000218377,2922.845195,183896.5295,2620.93922,49910.39747,6037.074142,677257.3888,0.152840717,0.00172252,1.88E-07,0.004852343,-5.40E-05,0.001553513,-80.14116,455.61646,64.83789,159.67322,-15.453773,131.88986,46.844078,81.59512,7.920761,92.45753,21.766235,47.534397,-2.1763363,95.42192,21.980255,55.725433,-7.708771,57.46866,11.143335,59.748936,-4.284613,45.846252,11.440834,40.93864,-10.363935,44.039505,11.719746,57.52616,-7.097244,38.38607,5.930047,37.298553,-9.028762,37.896343,5.506845,34.33085,-6.1948805,43.07982,3.1242409,40.5351
metal.00002,112.3471467,metal,0.43241534,0.07497425,0.13281032,0.00063893,2198.918006,146483.728,2006.406468,81102.75646,4447.48909,669510.2215,0.128340931,0.000979196,-5.35E-06,0.007650144,-0.000443483,0.004009057,-62.17747,994.3692,115.1643,316.4041,-42.77957,298.8692,54.294205,215.73312,-24.864275,75.781395,20.128448,106.50528,-21.625408,68.82653,20.843506,47.39141,-8.390746,59.602062,20.320782,45.028378,-10.730496,51.6508,9.661,38.697773,-14.543566,52.867485,6.92619,31.97157,-7.478825,32.525665,5.970212,35.706135,-3.4695249,33.91667,6.5702024,38.38712,-6.574109,40.78718,2.9629397,33.57777
metal.00003,99.38401442,metal,0.48755392,0.078892775,0.15018322,0.000851256,2752.264617,155540.4028,2205.786688,29377.69709,5234.841586,420391.1505,0.166673464,0.002237664,-0.003116606,0.008914452,-0.004933395,0.005585415,-43.047215,406.3481,75.36411,235.63498,-47.820568,191.91617,53.02226,82.66952,-12.3198595,74.47661,36.86349,78.32889,-8.280259,66.47464,28.385902,73.278885,-14.520616,48.408283,22.090685,38.84289,-7.3419676,50.742,15.969264,31.28717,-13.1297245,36.21823,12.253832,38.07822,-10.444992,40.19398,5.9277463,39.496056,-6.667662,39.869373,5.28271,50.354977,-2.3246639,41.388176,3.5796816,41.60636
metal.00004,135.9991776,metal,0.6347663,0.04800979,0.06347562,0.000106842,3403.073174,267804.4284,2825.134867,53354.06702,6903.007008,789469.4217,0.192350714,0.002361824,-1.07E-06,0.001722696,-9.02E-05,0.00087417,-107.10685,1126.0361,47.654846,322.1619,-8.622631,182.34067,38.40586,182.67592,8.468853,102.83193,9.543785,96.170715,1.0119042,111.4386,20.751595,80.357025,0.71217984,62.784115,11.783198,63.79171,1.167448,49.66791,11.064706,42.723915,-2.5375848,43.581356,7.5828395,42.630985,-4.1987095,36.77022,7.080202,36.83102,-6.6233573,39.403965,4.5450044,32.381054,-4.2645783,30.510605,4.288738,32.458733
metal.00005,151.9990809,metal,0.42244282,0.077790245,0.12188121,0.001274187,2464.467489,195595.053,2204.451704,74987.6511,4951.89563,749071.2669,0.134319261,0.001326562,-0.001330493,0.006118283,-0.002643111,0.00525996,-79.57912,1076.7521,93.470665,299.64655,-27.745306,260.51974,64.08795,178.45844,-18.810165,94.94652,23.332848,57.631428,-10.551627,99.174576,13.373515,69.48276,-17.54556,68.875595,16.405354,71.65255,-10.048683,55.58471,8.95803,52.92909,-16.08633,33.46388,4.2887783,44.493534,-14.810643,34.290188,0.26602185,42.273964,-8.218879,31.01667,3.4202938,44.849113,-3.7264068,46.697678,-2.4308555,40.07021
metal.00006,123.046875,metal,0.43403268,0.08011517,0.050472498,0.000102684,3236.92534,346654.8654,2572.749034,73955.59089,6227.983557,959399.4333,0.198042797,0.003335326,-5.61E-08,0.001256378,-4.06E-06,0.000565294,-140.7294,784.4816,55.937737,431.37906,-12.313356,296.62225,44.344322,152.81816,-10.599382,152.58908,10.875732,70.570816,-0.9493387,141.74364,22.253338,102.90752,-9.38037,102.530815,15.242428,57.661964,-3.0619051,75.39362,9.060861,62.593327,-8.804058,60.592102,8.732628,57.521057,-12.115644,58.402454,5.5567336,54.096462,-12.473878,56.19677,6.3611984,54.97327,-3.8533554,51.176376,4.7224455,54.393253
metal.00007,151.9990809,metal,0.58142954,0.061630607,0.06949906,0.000156692,2939.466844,243834.9767,2522.700015,89774.4271,5806.520651,1035710.047,0.168310887,0.00187825,9.06E-06,0.002089081,0.000391082,0.001109892,-108.04986,268.7956,65.767876,284.9543,-20.838789,244.61086,47.557877,110.09646,0.86943567,94.50406,8.991189,41.398758,-3.1999083,62.26137,20.971745,45.96532,-10.341425,41.97686,7.869245,31.713514,-8.121668,32.28138,12.047483,35.259666,-9.146291,36.24034,6.996933,35.71876,-8.745519,33.79342,5.778916,32.82389,-12.35712,29.731524,3.445283,27.361414,-7.367136,29.16411,4.8679733,24.919603
metal.00008,117.4538352,metal,0.4666093,0.08225429,0.05840562,0.000203709,2966.078583,852588.8387,2758.997545,283181.6182,6189.380336,3240954.561,0.140561557,0.005051817,4.20E-07,0.001955039,3.60E-05,0.000798704,-149.94891,1772.8672,67.862785,740.745,-6.6666336,494.78915,32.074837,177.89922,6.094042,170.55699,12.236635,118.668816,9.147768,98.06469,10.189322,112.22966,3.774291,65.407455,10.601158,81.22363,0.7705874,54.958347,7.719433,63.788815,-1.1538492,52.146557,-3.2970057,36.79783,-7.531916,38.80954,0.42818418,45.442734,-4.0035,42.728024,1.2633798,47.913357,1.4801906,45.379242,5.4847207,51.337727
metal.00009,112.3471467,metal,0.5271489,0.06069135,0.31284732,0.001024013,2250.699842,96695.39199,2389.995078,25846.72519,5112.145628,251200.5042,0.094647259,0.00055513,-3.47E-06,0.053779136,-0.000394786,0.013980078,3.686081,541.08264,104.75931,191.23407,-0.8379946,114.8672,55.925495,222.69984,-29.237566,79.67467,31.25147,64.38161,-14.190141,61.71464,20.225615,50.42472,-8.274617,49.522327,15.182636,39.920303,-14.596808,22.932968,15.665144,28.153023,-12.993654,22.849142,15.284941,28.258718,-6.9254155,26.448225,9.865374,29.89511,-6.4998865,21.449266,4.8994436,19.926039,-0.78528863,19.250477,6.4611197,18.50845
metal.00010,184.5703125,metal,0.5418518,0.06033553,0.11815384,0.000150253,3048.820089,113091.6695,2358.877155,29294.42099,5662.899348,330965.9893,0.19649223,0.001858904,2.75E-06,0.005950986,0.000279696,0.002758609,-58.702515,492.04495,70.530174,260.93256,-19.417685,110.988594,73.604416,225.18564,-27.757425,161.54868,23.768656,69.66517,-17.9046,57.01248,21.227243,94.702614,-16.953653,60.081066,16.132778,46.77072,-15.233861,30.773966,14.869462,23.891912,-18.704552,29.02933,11.312295,21.029097,-14.640012,18.60923,4.3078723,17.18643,-12.7245865,18.154379,1.1651096,19.608355,-8.0224285,25.016977,0.92191297,19.017807
metal.00011,161.4990234,metal,0.5109513,0.06693942,0.23076369,0.000253653,2699.885484,43747.33529,2240.112665,14965.75221,5157.401993,161836.6047,0.171440343,0.000814064,5.00E-08,0.023601482,8.28E-05,0.009106531,8.829273,174.57137,82.81377,116.23727,-30.561123,94.76691,66.70136,64.17765,-16.352953,74.45153,16.55419,37.046803,-10.74183,34.81363,29.528797,39.55087,-25.085508,25.825863,16.808006,22.710047,-11.381453,25.702747,12.773308,21.872185,-13.338685,21.205097,9.783483,27.215439,-14.251598,25.383263,9.592975,27.69231,-8.027955,25.130209,5.1705995,26.948002,-2.949507,21.583845,4.393158,19.522268
metal.00012,172.265625,metal,0.6050133,0.050808758,0.11431907,9.62E-05,2803.031788,79784.16002,2183.17246,26393.70391,5262.320152,331385.0951,0.176827297,0.000750099,3.87E-07,0.006146126,-9.43E-05,0.002511801,-64.121765,449.40604,74.508484,228.03918,-45.966442,137.13728,65.87427,194.82512,-14.652139,76.03386,23.854952,88.70252,-13.768396,81.57993,37.75227,52.006092,-10.578367,57.566093,21.38805,45.10963,-9.330749,37.50741,17.911987,36.467087,-10.7816,29.917543,11.354019,27.771622,-11.163309,26.834007,8.7069845,27.994743,-8.962178,24.756763,3.222181,21.111038,-5.745465,23.932384,2.4101703,19.529099
metal.00013,135.9991776,metal,0.6362096,0.044555247,0.08633401,0.000153859,3047.552789,116248.0513,2303.472493,18306.66403,5735.52603,296075.9437,0.203522649,0.001377057,-5.95E-07,0.002992678,-5.48E-05,0.001653253,-84.86762,956.5234,64.653755,233.31313,-36.336693,120.07625,65.380646,149.45193,-13.876864,67.24133,22.866602,58.287758,-15.565429,77.5229,36.297096,60.49676,-13.670214,43.514465,21.264772,40.315815,-9.2498455,31.442192,19.172468,26.789865,-10.606014,27.850006,12.319699,26.476303,-9.790888,20.956186,10.555579,23.002138,-9.905808,24.276081,5.053866,18.659431,-5.346673,18.8529,3.797475,18.277653
metal.00014,151.9990809,metal,0.55262643,0.06316644,0.07759674,0.000233022,2877.389184,93978.97392,2101.273063,34318.24784,5198.361709,349787.6277,0.18525232,0.001347824,8.96E-06,0.003268663,0.000245969,0.001131414,-117.85634,1937.914,65.44216,241.84068,-51.4194,160.23468,74.09528,167.79312,-13.757644,71.37595,25.735125,54.008144,-13.129907,61.99292,32.223404,67.66025,-10.344037,36.695488,21.699944,50.55901,-7.7930694,29.71649,12.351002,51.2605,-14.4438925,28.556358,5.7860293,48.515118,-13.263583,40.31812,4.567987,42.885754,-11.385674,25.299477,-0.6657215,50.587223,-4.5660067,30.784739,-0.21836624,55.72043
